priceid,sku,title,Customer,Price
11498,261,0816 NEW SHOE,STYLEMASTER,39.6
11499,241,WORKWEAR DENIM JUMPERS,STYLEMASTER,JG SOCK 1.00
11500,1,MICRO FIRBE TRS  & COL TRS,SWANNIES MENSLAND,20.35
11501,2,MF LS SHIRT,SWANNIES MENSLAND,20.35 / 22.55 
11502,3,MF SS SHT,SWANNIES MENSLAND,20.35
11503,49,M/TWIST SUIT,SWANNIES MENSLAND,44
11504,267,M/TWIST TRS/VEST,SWANNIES MENSLAND,14.19
11505,86,MF STRETCH TRS ,SWANNIES MENSLAND,20.35
11506,9,MF VEST BLACK,SWANNIES MENSLAND,16.50 / 22 BIG
11507,8,SATIN VEST,SWANNIES MENSLAND,19.8
11508,72,COLOUR VEST ,SWANNIES MENSLAND,21
11509,5,COLOUR SUIT,SWANNIES MENSLAND,82.5
11510,236,PC BUS' / RFS SHIRT,SWANNIES MENSLAND,11
11511,262,URBAN SHT Y6377 Y02,SWANNIES MENSLAND,19.8
11512,246,V069 SHT ,SWANNIES MENSLAND,22 / 25 LESS 5%
11513,89,1031 SHIRT,SWANNIES MENSLAND,18.5
11514,90,1984 SHIRT,SWANNIES MENSLAND,19 / 22.30 BIG
11515,91,1689 SHIRT,SWANNIES MENSLAND,21
11516,282,VARCE VARCE 3208,SWANNIES MENSLAND,104.5
11517,326,PURE W 31081/2.W3,SWANNIES MENSLAND,148.5
11518,250,PURE TRS 3104W/67,SWANNIES MENSLAND,45
11519,31,SPUER 100 SUIT,SWANNIES MENSLAND,159.5
11520,143,SP008 3PCS,SWANNIES MENSLAND,49.5
11521,251,LW SUITS,SWANNIES MENSLAND,79
11522,252,LW TRS,SWANNIES MENSLAND,23.1
11523,253,"TRIM SUIT, T128 (W2)",SWANNIES MENSLAND,89.00 / 23 BOY 65/20
11524,254,"SPECIAL 81705/11, 81628/24 P/V SUIT",SWANNIES MENSLAND,75.9 / 110
11525,255,POLY VISCO  TRS,SWANNIES MENSLAND,21.45/ 27.5
11526,256,PV KID,SWANNIES MENSLAND,18.5
11527,292,BV NEW,SWANNIES MENSLAND,11
11528,279,POLO T SHT (OLD),SWANNIES MENSLAND,9
11529,296,POLO NEW,SWANNIES MENSLAND,7
11530,333,LTV T SHT,SWANNIES MENSLAND,8.75
11531,287,PINSTRIP PINSTRIP 1412,SWANNIES MENSLAND,93.5
11532,244,SUIT B3/35,SWANNIES MENSLAND,93.5
11533,263,TRS B3/35,SWANNIES MENSLAND,23.1
11534,273,JACKET JACKET 1602,SWANNIES MENSLAND,42.9
11535,264,SWEATER,SWANNIES MENSLAND,19.25
11536,12,SATIN TIE & BOW TIE,SWANNIES MENSLAND,5
11537,41,"FASHION TIE, P-TIE",SWANNIES MENSLAND,7
11538,276,3803JKT,SWANNIES MENSLAND,45
11539,304,PL JACKET,SWANNIES MENSLAND,45
11540,1,MICRO FIRBE TRS  & COL TRS,THE HUB (5% DISCOUNT),17.6
11541,145,JEANS,THE HUB (5% DISCOUNT),10
11542,2,MF LS SHIRT,THE HUB (5% DISCOUNT),17.10 /19.10
11543,3,MF SS SHT,THE HUB (5% DISCOUNT),17.05
11544,49,M/TWIST SUIT,THE HUB (5% DISCOUNT),38.5
11545,267,M/TWIST TRS/VEST,THE HUB (5% DISCOUNT),13.75
11546,4,MF SUIT,THE HUB (5% DISCOUNT),71.5
11547,9,MF VEST BLACK,THE HUB (5% DISCOUNT),20.79
11548,8,SATIN VEST,THE HUB (5% DISCOUNT),21.45
11549,5,COLOUR SUIT,THE HUB (5% DISCOUNT),71.5
11550,236,PC BUS' / RFS SHIRT,THE HUB (5% DISCOUNT),10.3
11551,262,URBAN SHT Y6377 Y02,THE HUB (5% DISCOUNT),22
11552,56,"URBAN D06,07,08",THE HUB (5% DISCOUNT),25.85
11553,246,V069 SHT ,THE HUB (5% DISCOUNT),19/22 BIG/ 18 BOY
11554,89,1031 SHIRT,THE HUB (5% DISCOUNT),20
11555,90,1984 SHIRT,THE HUB (5% DISCOUNT),20
11556,92,1943 SHIRT,THE HUB (5% DISCOUNT),22
11557,91,1689 SHIRT,THE HUB (5% DISCOUNT),23.5
11558,93,1312 SHIRT,THE HUB (5% DISCOUNT),22
11559,335,JB SHIRT 51161,THE HUB (5% DISCOUNT),19.5
11560,282,VARCE VARCE 3208,THE HUB (5% DISCOUNT),97.9
11561,284,POLY W 6009/12,THE HUB (5% DISCOUNT),97.9
11562,334,POLY W,THE HUB (5% DISCOUNT),97.9
11563,314,PURE W 31820,THE HUB (5% DISCOUNT),141.9
11564,31,SPUER 100 SUIT,THE HUB (5% DISCOUNT),165
11565,252,LW TRS,THE HUB (5% DISCOUNT),23.1
11566,253,"TRIM SUIT, T128 (W2)",THE HUB (5% DISCOUNT),85 / 25.00
11567,254,"SPECIAL 81705/11, 81628/24 P/V SUIT",THE HUB (5% DISCOUNT),76 /110 BIG/132 KING/ 3188 WHT PV SUIT @75.00
11568,255,POLY VISCO  TRS,THE HUB (5% DISCOUNT),17.60 KID
11569,286,POLY VISCO VEST ,THE HUB (5% DISCOUNT),22 / 27.5 BIG KING 32
11570,256,PV KID,THE HUB (5% DISCOUNT),53.90 / 17.6
11571,257,INJECTION SUIT 2018/4,THE HUB (5% DISCOUNT),59.00 PV
11572,292,BV NEW,THE HUB (5% DISCOUNT),13.75
11573,296,POLO NEW,THE HUB (5% DISCOUNT),12
11574,302,POLO L/S,THE HUB (5% DISCOUNT),7
11575,243,DNS 4PCS SUIT,THE HUB (5% DISCOUNT),121.00 /33.00 V&T
11576,287,PINSTRIP PINSTRIP 1412,THE HUB (5% DISCOUNT),86.85
11577,66,PINSTRIP 12'V,THE HUB (5% DISCOUNT),20.79
11578,67,POLY RIB POLY RIB SUIT,THE HUB (5% DISCOUNT),75.9
11579,273,JACKET JACKET 1602,THE HUB (5% DISCOUNT),25 / 30 BIG
11580,264,SWEATER,THE HUB (5% DISCOUNT),20.35
11581,13, BOY MF TRS,THE HUB (5% DISCOUNT),53.90 / 17.60
11582,14,BOY MF SHT,THE HUB (5% DISCOUNT),16.5
11583,11,BOY SUIT,THE HUB (5% DISCOUNT),49.5
11584,290,NEW TIE & CUF SET BOX,THE HUB (5% DISCOUNT),15
11585,308,VARCE TIE,THE HUB (5% DISCOUNT),BOX 11.00
11586,12,SATIN TIE & BOW TIE,THE HUB (5% DISCOUNT),4.4
11587,41,"FASHION TIE, P-TIE",THE HUB (5% DISCOUNT),7
11588,258,VARCE BELT WITH BOX,THE HUB (5% DISCOUNT),10
11589,277,LEATHER JACKET JKT-01,THE HUB (5% DISCOUNT),120
11590,125,701,THE HUB (5% DISCOUNT),38.5
11591,165,TOP LEATHER SHOES,THE HUB (5% DISCOUNT),27.5
11592,311,BOY 6365,THE HUB (5% DISCOUNT),27.5
11593,241,WORKWEAR DENIM JUMPERS,THE HUB (5% DISCOUNT),MTS 11.00
11594,336,N/A,THE HUB (5% DISCOUNT),FANCY VEST & TIE 31.90
11595,236,PC BUS' / RFS SHIRT,THE JOKER SHOPPE,10.18
11596,255,POLY VISCO  TRS,THE JOKER SHOPPE,19.25
11597,256,PV KID,THE JOKER SHOPPE,18.15
11598,296,POLO NEW,THE JOKER SHOPPE,9.5
11599,161,WINTER JACKET JM02,THE JOKER SHOPPE,90
11600,125,701,THE JOKER SHOPPE,35.2
11601,14,BOY MF SHT,THOMPSON'S MENSLAND,15.95
11602,1,MICRO FIRBE TRS  & COL TRS,THWAITHES,17.6
11603,2,MF LS SHIRT,THWAITHES,17.05
11604,3,MF SS SHT,THWAITHES,17.05
11605,4,MF SUIT,THWAITHES,66
11606,264,SWEATER,THWAITHES,13.75
11607,241,WORKWEAR DENIM JUMPERS,THWAITHES,"1602 19.69, 3643 25.85"
11608,1,MICRO FIRBE TRS  & COL TRS,VERDUN HILE,23.1
11609,2,MF LS SHIRT,VERDUN HILE,23.1
11610,236,PC BUS' / RFS SHIRT,VERDUN HILE,13.09
11611,293,TRS 3208,VERDUN HILE,32.45
11612,294,POLY W 31332/10,VERDUN HILE,130.9
11613,285,PURE W 31820/2D,VERDUN HILE,165
11614,1,MICRO FIRBE TRS  & COL TRS,W J FOSTERS,18.5
11615,2,MF LS SHIRT,W J FOSTERS,17.05 / 19.25 BIG
11616,5,COLOUR SUIT,W J FOSTERS,86.9
11617,236,PC BUS' / RFS SHIRT,W J FOSTERS,11 / 15 KING
11618,246,V069 SHT ,W J FOSTERS,21.00 BOY
11619,252,LW TRS,W J FOSTERS,18.5 BOY
11620,254,"SPECIAL 81705/11, 81628/24 P/V SUIT",W J FOSTERS,75.90 / 110 BIG
11621,255,POLY VISCO  TRS,W J FOSTERS,18.15
11622,256,PV KID,W J FOSTERS,16.5
11623,13, BOY MF TRS,W J FOSTERS,16.5
11624,14,BOY MF SHT,W J FOSTERS,16.5
11625,9,MF VEST BLACK,W J FOSTERS,16.50.
11626,12,SATIN TIE & BOW TIE,W J FOSTERS,4.95BOY
11627,1,MICRO FIRBE TRS  & COL TRS,W TITLEY & CO,19
11628,2,MF LS SHIRT,W TITLEY & CO,21 / 24 BIG
11629,13, BOY MF TRS,W TITLEY & CO,17.6
11630,14,BOY MF SHT,W TITLEY & CO,17.6
11631,12,SATIN TIE & BOW TIE,W TITLEY & CO,5.5
11632,236,PC BUS' / RFS SHIRT,WHYTES CLOTHING,10.5
11633,253,"TRIM SUIT, T128 (W2)",WHYTES CLOTHING,85 / VEST & TRS 21
11634,254,"SPECIAL 81705/11, 81628/24 P/V SUIT",WHYTES CLOTHING,64 / 99
11635,255,POLY VISCO  TRS,WHYTES CLOTHING,19
11636,1,MICRO FIRBE TRS  & COL TRS,WILLIAM PANTHER,17.6 / RFS TRS 15.00
11637,145,JEANS,WILLIAM PANTHER,WORK 10
11638,2,MF LS SHIRT,WILLIAM PANTHER,17.05 / 19.25 BIG
11639,267,M/TWIST TRS/VEST,WILLIAM PANTHER,14.3
11640,85,XERO TRS,WILLIAM PANTHER,14.3
11641,9,MF VEST BLACK,WILLIAM PANTHER,16.50 /COL 18.70
11642,8,SATIN VEST,WILLIAM PANTHER,18.7
11643,72,COLOUR VEST ,WILLIAM PANTHER,18.7 / 24.20 BIG
11644,5,COLOUR SUIT,WILLIAM PANTHER,75.9
11645,281,DPC BUS DPC,WILLIAM PANTHER,13.75
11646,236,PC BUS' / RFS SHIRT,WILLIAM PANTHER,10.29
11647,237,FC BUS' & WC SHIRT,WILLIAM PANTHER,22 / 25 BIG
11648,147,VARCE CUFF SHT D11,WILLIAM PANTHER,19.25
11649,262,URBAN SHT Y6377 Y02,WILLIAM PANTHER,19.8
11650,56,"URBAN D06,07,08",WILLIAM PANTHER,20.35 NET
11651,246,V069 SHT ,WILLIAM PANTHER,20/23.3 BIG/25 KING/ 19KID
11652,89,1031 SHIRT,WILLIAM PANTHER,18.5
11653,90,1984 SHIRT,WILLIAM PANTHER,19 /22.30/ 18 BOY
11654,92,1943 SHIRT,WILLIAM PANTHER,"""$""21.00"
11655,91,1689 SHIRT,WILLIAM PANTHER,"""$""21.00"
11656,93,1312 SHIRT,WILLIAM PANTHER,"""$""19.00"
11657,298,1028 SHT,WILLIAM PANTHER,"""$""19.50"
11658,269,1823 SHIRT,WILLIAM PANTHER,25 / 30 BIG
11659,337,K0074 SHIRT,WILLIAM PANTHER,25
11660,282,VARCE VARCE 3208,WILLIAM PANTHER,93.50 /108.5 BIG
11661,183,"3208 W8,",WILLIAM PANTHER,99
11662,242,3208 W2,WILLIAM PANTHER,99
11663,293,TRS 3208,WILLIAM PANTHER,30
11664,294,POLY W 31332/10,WILLIAM PANTHER,25.3
11665,285,PURE W 31820/2D,WILLIAM PANTHER,132
11666,247,PURE 3104W/29,WILLIAM PANTHER,132
11667,314,PURE W 31820,WILLIAM PANTHER,132
11668,291,PURE 03T/09,WILLIAM PANTHER,132
11669,250,PURE TRS 3104W/67,WILLIAM PANTHER,42.9
11670,307,MORNING,WILLIAM PANTHER,3209 @120
11671,315,MONTEL CP5545,WILLIAM PANTHER,110
11672,32,POLY WOOL TRS,WILLIAM PANTHER,49.5
11673,251,LW SUITS,WILLIAM PANTHER,79
11674,252,LW TRS,WILLIAM PANTHER,23.1
11675,253,"TRIM SUIT, T128 (W2)",WILLIAM PANTHER,85/21/ BOY 65 /19
11676,301,NZ 03,WILLIAM PANTHER,85
11677,272,K05018/1 W8,WILLIAM PANTHER,90 / 105
11678,254,"SPECIAL 81705/11, 81628/24 P/V SUIT",WILLIAM PANTHER,65 /110.00 BIG /132 KING (SLIM FIT 62.5/18.95 TRS)
11679,255,POLY VISCO  TRS,WILLIAM PANTHER,17.60 / 23.10 / 29.25 BIG
11680,524,BOY PV SUIT,WILLIAM PANTHER,53.9/17.60
11681,257,INJECTION SUIT 2018/4,WILLIAM PANTHER,PV50.00
11682,338,STV,WILLIAM PANTHER,6.05
11683,243,DNS 4PCS SUIT,WILLIAM PANTHER,82.50 @2PC
11684,287,PINSTRIP PINSTRIP 1412,WILLIAM PANTHER,82.5
11685,244,SUIT B3/35,WILLIAM PANTHER,82.5
11686,263,TRS B3/35,WILLIAM PANTHER,21.45
11687,288,PINSTRIP 12'B,WILLIAM PANTHER,20.35
11688,66,PINSTRIP 12'V,WILLIAM PANTHER,21.45
11689,68,POLY RIB TRS,WILLIAM PANTHER,20.35
11690,264,SWEATER,WILLIAM PANTHER,18.15
11691,13, BOY MF TRS,WILLIAM PANTHER,16.5
11692,14,BOY MF SHT,WILLIAM PANTHER,15.4
11693,11,BOY SUIT,WILLIAM PANTHER,38.5
11694,289,12 PIN SUIT,WILLIAM PANTHER,49.5
11695,12,SATIN TIE & BOW TIE,WILLIAM PANTHER,6.6
11696,312,W1101 W1101 W1009,WILLIAM PANTHER,30
11697,277,LEATHER JACKET JKT-01,WILLIAM PANTHER,110
11698,321,NEW SHOES 2011,WILLIAM PANTHER,33
11699,125,701,WILLIAM PANTHER,33
11700,261,0816 NEW SHOE,WILLIAM PANTHER,33
11701,339,8003/4,WILLIAM PANTHER,28
11702,266,1080/5,WILLIAM PANTHER,29
11703,241,WORKWEAR DENIM JUMPERS,WILLIAM PANTHER,ZIP TOP 9.35
11704,1,MICRO FIRBE TRS  & COL TRS,WM BEEN & SON  5%,22.83
11705,2,MF LS SHIRT,WM BEEN & SON  5%,21.45
11706,3,MF SS SHT,WM BEEN & SON  5%,20.35
11707,4,MF SUIT,WM BEEN & SON  5%,86.85
11708,241,WORKWEAR DENIM JUMPERS,THE JOKER SHOPPE,3665 492.80
11709,340,SUPER STRECH,A.PERL & CO,15.29
11710,236,PC BUS' / RFS SHIRT,A.PERL & CO,10.18 / 15 BIG
11711,341,WOOL BAND SPORT JACKET 3208NAVY,A.PERL & CO,71.5
11712,342,"TRIM LW SUIT, D246",A.PERL & CO,75.00 / 23 / 125 BIG
11713,343,POLY VISCOSE,A.PERL & CO,65 / 110 / 132 / 21/26.5/31.5
11714,344,PINSTRIP TRS,A.PERL & CO,21.45
11715,94,3212,A.PERL & CO,31.9
11716,84,BELT BROWN,A.PERL & CO,5.5
11717,345,MF TRS,A.W. MEADOWS,20.35
11718,2,MF LS SHIRT,A.W. MEADOWS,19.8
11719,3,MF SS SHT,A.W. MEADOWS,GP/ 20.90
11720,56,"URBAN D06,07,08",A.W. MEADOWS,21.45
11721,346,1602,A.W. MEADOWS,20.35
11722,241,WORKWEAR DENIM JUMPERS,A.W. MEADOWS,3663 32.95
11723,345,MF TRS,ALCATRAZ MENS,23.1
11724,2,MF LS SHIRT,ALCATRAZ MENS,20.9
11725,49,M/TWIST SUIT,ALCATRAZ MENS,38.5
11726,50,M/TWIST TRS,ALCATRAZ MENS,14.08
11727,9,MF VEST BLACK,ALCATRAZ MENS,18.15
11728,72,COLOUR VEST ,ALCATRAZ MENS,25.3
11729,5,COLOUR SUIT,ALCATRAZ MENS,82.5
11730,341,WOOL BAND SPORT JACKET 3208NAVY,ALCATRAZ MENS,71.5
11731,343,POLY VISCOSE,ALCATRAZ MENS,71.50 / 97.90
11732,347,POLY V TRS,ALCATRAZ MENS,$19.25
11733,348,POLY VISCOSE VEST,ALCATRAZ MENS,20.9/ 30.9 BIG
11734,349,POLO SHT SHT,ALCATRAZ MENS,8.69
11735,350,STV T SHT SS,ALCATRAZ MENS,8.75
11736,351,1412 PINSTRIP SUIT,ALCATRAZ MENS,93.5
11737,344,PINSTRIP TRS,ALCATRAZ MENS,25.3
11738,12,SATIN TIE & BOW TIE,ALCATRAZ MENS,6.5
11739,241,WORKWEAR DENIM JUMPERS,ALCATRAZ MENS,POLO 8.69
11740,340,SUPER STRECH,ARTAVILLA EMPORIUM,15.29
11741,236,PC BUS' / RFS SHIRT,ARTAVILLA EMPORIUM,10.45
11742,237,FC BUS' & WC SHIRT,ARTAVILLA EMPORIUM,16.5
11743,352,3208 TRS,ARTAVILLA EMPORIUM,27.5
11744,344,PINSTRIP TRS,ARTAVILLA EMPORIUM,21.45
11745,68,POLY RIB TRS,ARTAVILLA EMPORIUM,21.45
11746,94,3212,ARTAVILLA EMPORIUM,31.9
11747,236,PC BUS' / RFS SHIRT,B & B FASHIONS AND FABRICS,10.18
11748,353,BOY TRS,B & B FASHIONS AND FABRICS,15
11749,14,BOY MF SHT,B & B FASHIONS AND FABRICS,15
11750,12,SATIN TIE & BOW TIE,B & B FASHIONS AND FABRICS,BOY TIE 6.50
11751,345,MF TRS,BALKINS,20.85
11752,354,MICRO FIRBE MF SUIT,BALKINS,75.9
11753,355,"PURE W 31333,03T",BALKINS,150 / 180 BIG
11754,343,POLY VISCOSE,BALKINS,75
11755,347,POLY V TRS,BALKINS,21.45
11756,355,"PURE W 31333,03T",BALKINS MENSWEAR,165
11757,356,PURE W TRS31333,BALKINS MENSWEAR,49.5
11758,354,MICRO FIRBE MF SUIT,BAROSSA COMMUNITY STORE,71.5
11759,49,M/TWIST SUIT,BAROSSA COMMUNITY STORE,42.9
11760,50,M/TWIST TRS,BAROSSA COMMUNITY STORE,16.50 VEST
11761,9,MF VEST BLACK,BAROSSA COMMUNITY STORE,23.5
11762,236,PC BUS' / RFS SHIRT,BAROSSA COMMUNITY STORE,10
11763,357,DPC BUS',BAROSSA COMMUNITY STORE,11
11764,237,FC BUS' & WC SHIRT,BAROSSA COMMUNITY STORE,15
11765,246,V069 SHT ,BAROSSA COMMUNITY STORE,19 KID
11766,90,1984 SHIRT,BAROSSA COMMUNITY STORE,19 BOY
11767,256,PV KID,BAROSSA COMMUNITY STORE,19
11768,349,POLO SHT SHT,BAROSSA COMMUNITY STORE,10
11769,12,SATIN TIE & BOW TIE,BAROSSA COMMUNITY STORE,6.5
11770,345,MF TRS,BENDIGO UNIFORMS  PLUS,18.15
11771,2,MF LS SHIRT,BENDIGO UNIFORMS  PLUS,16.5
11772,354,MICRO FIRBE MF SUIT,BENDIGO UNIFORMS  PLUS,71.5
11773,72,COLOUR VEST ,BENDIGO UNIFORMS  PLUS,21.45
11774,5,COLOUR SUIT,BENDIGO UNIFORMS  PLUS,75.9
11775,236,PC BUS' / RFS SHIRT,BENDIGO UNIFORMS  PLUS,11.55
11776,359,URBAN Y01 Y6377,BENDIGO UNIFORMS  PLUS,19.25
11777,246,V069 SHT ,BENDIGO UNIFORMS  PLUS,19.25
11778,360,PU/W 3104W/67,BENDIGO UNIFORMS  PLUS,141.9
11779,361,PURE WOOL 31081/2 W4,BENDIGO UNIFORMS  PLUS,38.50 TRS
11780,58,LW SUIT,BENDIGO UNIFORMS  PLUS,86.9
11781,362,WOOL TRS,BENDIGO UNIFORMS  PLUS,20.9
11782,343,POLY VISCOSE,BENDIGO UNIFORMS  PLUS,75.9
11783,347,POLY V TRS,BENDIGO UNIFORMS  PLUS,19.25
11784,256,PV KID,BENDIGO UNIFORMS  PLUS,VEST 18.15
11785,363,VARCE 9' &22' PIN SUIT,BENDIGO UNIFORMS  PLUS,20.35
11786,364,PINSTRIP VEST,BENDIGO UNIFORMS  PLUS,20.35
11787,14,BOY MF SHT,BENDIGO UNIFORMS  PLUS,16.5
11788,11,BOY SUIT,BENDIGO UNIFORMS  PLUS,42.9
11789,40,BOY VEST,BENDIGO UNIFORMS  PLUS,16.5
11790,12,SATIN TIE & BOW TIE,BENDIGO UNIFORMS  PLUS,BOY 5.50 / 6.05
11791,365,SHOES,BENDIGO UNIFORMS  PLUS,38.5
11792,345,MF TRS,BENNETTS  5% DISCOUNT,22.83
11793,2,MF LS SHIRT,BENNETTS  5% DISCOUNT,21.5
11794,354,MICRO FIRBE MF SUIT,BENNETTS  5% DISCOUNT,86.85
11795,49,M/TWIST SUIT,BENNETTS  5% DISCOUNT,54
11796,50,M/TWIST TRS,BENNETTS  5% DISCOUNT,14.85
11797,9,MF VEST BLACK,BENNETTS  5% DISCOUNT,18.15
11798,72,COLOUR VEST ,BENNETTS  5% DISCOUNT,23.1
11799,359,URBAN Y01 Y6377,BENNETTS  5% DISCOUNT,27.5
11800,246,V069 SHT ,BENNETTS  5% DISCOUNT,22.00 / 25.30 BIG
11801,90,1984 SHIRT,BENNETTS  5% DISCOUNT,22
11802,366,P/W SUIT P/W SUIT 50685 5808/6009,BENNETTS  5% DISCOUNT,154
11803,367,PURE WOOL VEST,BENNETTS  5% DISCOUNT,49.5
11804,368,P/W SUIT 3208,BENNETTS  5% DISCOUNT,110
11805,355,"PURE W 31333,03T",BENNETTS  5% DISCOUNT,150
11806,58,LW SUIT,BENNETTS  5% DISCOUNT,93.5
11807,343,POLY VISCOSE,BENNETTS  5% DISCOUNT,76 / 110
11808,347,POLY V TRS,BENNETTS  5% DISCOUNT,21 / 26.50 BIG
11809,256,PV KID,BENNETTS  5% DISCOUNT,18.5
11810,160,VARCE JACKET Y06,BENNETTS  5% DISCOUNT,89
11811,353,BOY TRS,BENNETTS  5% DISCOUNT,17.5
11812,14,BOY MF SHT,BENNETTS  5% DISCOUNT,17.5
11813,11,BOY SUIT,BENNETTS  5% DISCOUNT,49.5
11814,365,SHOES,BENNETTS  5% DISCOUNT,38.5
11815,354,MICRO FIRBE MF SUIT,BILLING HAMS,75.9
11816,237,FC BUS' & WC SHIRT,BILLING HAMS,16.5
11817,369,URBAN SHT S SM361 51145.00,BILLING HAMS,27.5
11818,368,P/W SUIT 3208,BILLING HAMS,130.9
11819,349,POLO SHT SHT,BILLING HAMS,2012 @ 12
11820,345,MF TRS,BIRKBECK'S MENSWEAR,RFS 18.90
11821,49,M/TWIST SUIT,BIRKBECK'S MENSWEAR,42.9
11822,50,M/TWIST TRS,BIRKBECK'S MENSWEAR,13.2
11823,236,PC BUS' / RFS SHIRT,BIRKBECK'S MENSWEAR,10.18
11824,359,URBAN Y01 Y6377,BIRKBECK'S MENSWEAR,20.9
11825,370,SPECIAL Y SHT Y6405/3 Y6002/4,BIRKBECK'S MENSWEAR,11
11826,343,POLY VISCOSE,BIRKBECK'S MENSWEAR,75
11827,347,POLY V TRS,BIRKBECK'S MENSWEAR,21
11828,5,COLOUR SUIT,BRENORRS MENSWEAR,69
11829,355,"PURE W 31333,03T",BRENORRS MENSWEAR,150
11830,58,LW SUIT,BRENORRS MENSWEAR,89.00 / 23
11831,347,POLY V TRS,BRENORRS MENSWEAR,21
11832,363,VARCE 9' &22' PIN SUIT,BRENORRS MENSWEAR,79
11833,354,MICRO FIRBE MF SUIT,BRIAN COLLINS MENSWEAR,60.50 /JAK
11834,49,M/TWIST SUIT,BRILLIAMS,38.5
11835,246,V069 SHT ,BRILLIAMS,S SHIRT 18.00 ALL SIZE
11836,343,POLY VISCOSE,BRILLIAMS,65
11837,347,POLY V TRS,BRILLIAMS,19.69
11838,145,JEANS,BURNS DRAPERY,15
11839,229,2012.00 WINTER JACKET,BURNS DRAPERY,34.5
11840,354,MICRO FIRBE MF SUIT,BUCKLE MENSWEAR,$82.50
11841,5,COLOUR SUIT,BUCKLE MENSWEAR,$82.50
11842,246,V069 SHT ,BUCKLE MENSWEAR,22 / 21 KID
11843,58,LW SUIT,BUCKLE MENSWEAR,$89.00
11844,343,POLY VISCOSE,BUCKLE MENSWEAR,$75.90
11845,348,POLY VISCOSE VEST,BUCKLE MENSWEAR,$20.00
11846,256,PV KID,BUCKLE MENSWEAR,18.5 TRS
11847,371,LEATHER JKT JKT-02,BUCKLE MENSWEAR,120 / 130 BIG
11848,353,BOY TRS,BUCKLE MENSWEAR,18.5
11849,11,BOY SUIT,BUCKLE MENSWEAR,$38.50
11850,12,SATIN TIE & BOW TIE,BUCKLE MENSWEAR,5.5 BOY
11851,365,SHOES,BUCKLE MENSWEAR,$38.50
11852,306,203-1,BUCKLE MENSWEAR,$38.50
11853,241,WORKWEAR DENIM JUMPERS,BUDERIM STYLE MENSWEAR,"3663 42.90, 1602 31.90"
11854,237,FC BUS' & WC SHIRT,BUXTONS,6.5 OLD
11855,2,MF LS SHIRT,BYRON BAY,20.35
11856,50,M/TWIST TRS,BYRON BAY,13.75
11857,345,MF TRS,C.J.L. TRADING P/L  5%,22.83
11858,2,MF LS SHIRT,C.J.L. TRADING P/L  5%,21.45
11859,3,MF SS SHT,C.J.L. TRADING P/L  5%,20.35
11860,354,MICRO FIRBE MF SUIT,C.J.L. TRADING P/L  5%,86.85
11861,9,MF VEST BLACK,C.J.L. TRADING P/L  5%,18.15
11862,345,MF TRS,CADDS FASHION SURF AND SPORT 5%,22.83
11863,354,MICRO FIRBE MF SUIT,CADDS FASHION SURF AND SPORT 5%,86.85
11864,49,M/TWIST SUIT,CADDS FASHION SURF AND SPORT 5%,38.5
11865,50,M/TWIST TRS,CADDS FASHION SURF AND SPORT 5%,15.4
11866,9,MF VEST BLACK,CADDS FASHION SURF AND SPORT 5%,18.15
11867,236,PC BUS' / RFS SHIRT,CADDS FASHION SURF AND SPORT 5%,10.18
11868,362,WOOL TRS,CADDS FASHION SURF AND SPORT 5%,23.1
11869,257,INJECTION SUIT 2018/4,CADDS FASHION SURF AND SPORT 5%,50
11870,353,BOY TRS,CADDS FASHION SURF AND SPORT 5%,17.5
11871,14,BOY MF SHT,CADDS FASHION SURF AND SPORT 5%,17
11872,345,MF TRS,CARNARVON MENSWEAR 5% DISCOUNT,22.83
11873,2,MF LS SHIRT,CARNARVON MENSWEAR 5% DISCOUNT,21.45 / 23.65 BIG
11874,3,MF SS SHT,CARNARVON MENSWEAR 5% DISCOUNT,20.35
11875,354,MICRO FIRBE MF SUIT,CARNARVON MENSWEAR 5% DISCOUNT,86.85
11876,9,MF VEST BLACK,CARNARVON MENSWEAR 5% DISCOUNT,23.1
11877,72,COLOUR VEST ,CARNARVON MENSWEAR 5% DISCOUNT,23.1
11878,246,V069 SHT ,CARNARVON MENSWEAR 5% DISCOUNT,22 / BOY 21
11879,360,PU/W 3104W/67,CARNARVON MENSWEAR 5% DISCOUNT,165/ 45
11880,348,POLY VISCOSE VEST,CARNARVON MENSWEAR 5% DISCOUNT,21/31.45 BIG
11881,346,1602,CARNARVON MENSWEAR 5% DISCOUNT,25 ALL SIZE
11882,567,BOY MF TRS,CARNARVON MENSWEAR 5% DISCOUNT,18.54
11883,14,BOY MF SHT,CARNARVON MENSWEAR 5% DISCOUNT,18.54
11884,11,BOY SUIT,CARNARVON MENSWEAR 5% DISCOUNT,49.5
11885,484,BOY MF VEST,CARNARVON MENSWEAR 5% DISCOUNT,18.54
11886,12,SATIN TIE & BOW TIE,CARNARVON MENSWEAR 5% DISCOUNT,6 / BOW TIE 5.5
11887,5,COLOUR SUIT,CARTERS OF ECHUCA,82.5
11888,302,POLO L/S,CARTERS OF ECHUCA,10
11889,344,PINSTRIP TRS,CARTERS OF ECHUCA,20.35
11890,365,SHOES,CASSIDYS DEPARTMENT,38.5
11891,241,WORKWEAR DENIM JUMPERS,CASSIDYS DEPARTMENT,1701/ 21.45
